replica,epoch,loss,base,ctr
1,91,2.483962,2.236837,0.247125
1,92,2.466268,2.219314,0.246954
1,93,2.452089,2.206092,0.245997
1,94,2.43991,2.195022,0.244888
1,95,2.431812,2.187083,0.244729
1,96,2.412011,2.168826,0.243185
1,97,2.397073,2.153867,0.243206
1,98,2.387849,2.146082,0.241767
1,99,2.372869,2.132812,0.240057
1,100,2.362692,2.123285,0.239407
1,101,2.348529,2.110432,0.238097
1,102,2.335869,2.098393,0.237476
1,103,2.325928,2.088334,0.237594
1,104,2.318255,2.081268,0.236987
1,105,2.306563,2.070674,0.235889
1,106,2.290597,2.056566,0.234031
1,107,2.277112,2.043218,0.233894
1,108,2.265068,2.03186,0.233207
1,109,2.261646,2.028924,0.232722
1,110,2.245029,2.013421,0.231608
1,111,2.241686,2.010269,0.231416
1,112,2.227785,1.996262,0.231522
1,113,2.217575,1.987525,0.230049
1,114,2.210961,1.981919,0.229042
1,115,2.195358,1.965977,0.229381
1,116,2.1896,1.961188,0.228412
1,117,2.181294,1.953898,0.227396
1,118,2.171126,1.944813,0.226313
1,119,2.160167,1.934106,0.226061
1,120,2.148648,1.923508,0.22514
1,121,2.148544,1.922268,0.226276
1,122,2.135897,1.911559,0.224338
1,123,2.123103,1.899808,0.223295
1,124,2.120869,1.897636,0.223233
1,125,2.105715,1.882985,0.22273
1,126,2.103727,1.882162,0.221566
1,127,2.089174,1.868161,0.221013
1,128,2.082759,1.862908,0.219851
1,129,2.071862,1.851593,0.22027
1,130,2.070575,1.851779,0.218795
1,131,2.057892,1.839667,0.218225
1,132,2.053283,1.836079,0.217204
1,133,2.042112,1.825181,0.216931
1,134,2.034375,1.817904,0.216472
1,135,2.038232,1.821838,0.216394
1,136,2.019242,1.803829,0.215414
1,137,2.012178,1.798092,0.214086
1,138,2.005435,1.79092,0.214515
1,139,1.997625,1.784463,0.213162
1,140,1.999944,1.786971,0.212973
1,141,1.983785,1.771394,0.212391
1,142,1.977606,1.765295,0.212311
1,143,1.970319,1.758486,0.211833
1,144,1.964612,1.754066,0.210546
1,145,1.952783,1.742784,0.209999
1,146,1.948868,1.739192,0.209676
1,147,1.967254,1.758454,0.2088
1,148,1.936888,1.728459,0.208429
1,149,1.92949,1.722049,0.207441
1,150,1.92391,1.716685,0.207225
1,151,1.921454,1.714493,0.206961
1,152,1.910927,1.70475,0.206177
1,153,1.911021,1.705492,0.205528
1,154,1.899478,1.69569,0.203789
1,155,1.889703,1.685849,0.203854
1,156,1.884967,1.681845,0.203122
1,157,1.881591,1.679031,0.20256
1,158,1.876276,1.674504,0.201773
1,159,1.868387,1.667103,0.201284
1,160,1.858878,1.658162,0.200715
1,161,1.858744,1.659062,0.199682
1,162,1.846323,1.646727,0.199595
1,163,1.844061,1.645086,0.198975
1,164,1.840006,1.642956,0.19705
1,165,1.83148,1.634034,0.197446
1,166,1.826344,1.629234,0.19711
1,167,1.841382,1.644989,0.196393
1,168,1.812655,1.616469,0.196186
1,169,1.811541,1.61607,0.195472
1,170,1.805173,1.610564,0.19461
1,171,1.798677,1.604658,0.194019
1,172,1.788627,1.595407,0.19322
1,173,1.788447,1.596157,0.19229
1,174,1.785124,1.593462,0.191662
1,175,1.777408,1.586,0.191408
1,176,1.77264,1.581804,0.190837
1,177,1.765597,1.575702,0.189894
1,178,1.767483,1.577459,0.190024
1,179,1.758398,1.570332,0.188066
1,180,1.752111,1.564229,0.187883
1,181,1.747441,1.558922,0.188519
1,182,1.738805,1.552358,0.186447
1,183,1.735649,1.549639,0.18601
1,184,1.726845,1.540842,0.186004
1,185,1.725236,1.540261,0.184975
1,186,1.725338,1.540815,0.184522
1,187,1.714264,1.529927,0.184337
1,188,1.712514,1.529,0.183514
1,189,1.713125,1.529064,0.184061
1,190,1.70412,1.521045,0.183075
1,191,1.702609,1.520128,0.182481
1,192,1.692326,1.510779,0.181548
1,193,1.688641,1.507765,0.180876
1,194,1.686765,1.506623,0.180142
1,195,1.686498,1.506242,0.180257
1,196,1.676788,1.497211,0.179577
1,197,1.673988,1.494873,0.179115
1,198,1.667869,1.489172,0.178697
1,199,1.662734,1.484854,0.177881
1,200,1.66304,1.484772,0.178269
1,201,1.652898,1.476424,0.176474
1,202,1.650077,1.473591,0.176486
1,203,1.645379,1.469625,0.175753
1,204,1.644736,1.468894,0.175842
1,205,1.638213,1.463306,0.174907
1,206,1.63847,1.463882,0.174588
1,207,1.631752,1.457415,0.174337
1,208,1.62605,1.452912,0.173137
1,209,1.628503,1.454581,0.173923
1,210,1.618707,1.445002,0.173705
1,211,1.617047,1.444292,0.172755
1,212,1.610751,1.438324,0.172426
1,213,1.610833,1.43857,0.172263
1,214,1.606411,1.435006,0.171406
1,215,1.598765,1.42761,0.171155
1,216,1.599324,1.429296,0.170028
1,217,1.592839,1.422499,0.17034
1,218,1.592894,1.423039,0.169854
1,219,1.586537,1.416449,0.170088
1,220,1.581146,1.411561,0.169585
1,221,1.584706,1.415387,0.169319
1,222,1.573203,1.405142,0.168061
1,223,1.575285,1.406671,0.168614
1,224,1.568822,1.401319,0.167503
1,225,1.562678,1.395445,0.167232
1,226,1.561273,1.394326,0.166947
1,227,1.564996,1.398162,0.166834
1,228,1.555511,1.389051,0.16646
1,229,1.555956,1.390639,0.165316
1,230,1.546092,1.380702,0.16539
1,231,1.5471,1.381309,0.165791
1,232,1.541113,1.376435,0.164678
1,233,1.538712,1.373917,0.164796
1,234,1.533634,1.369027,0.164607
1,235,1.536247,1.372517,0.16373
1,236,1.529208,1.365699,0.163509
1,237,1.53121,1.367551,0.163659
1,238,1.522989,1.359931,0.163058
1,239,1.522425,1.359424,0.163001
1,240,1.519798,1.357554,0.162244
1,241,1.519192,1.356837,0.162354
1,242,1.514596,1.353237,0.161359
1,243,1.509881,1.349124,0.160758
1,244,1.511691,1.349765,0.161927
1,245,1.505665,1.344546,0.16112
1,246,1.502497,1.341777,0.16072
1,247,1.503588,1.342713,0.160875
1,248,1.494256,1.334446,0.159811
1,249,1.493617,1.334508,0.159109
1,250,1.490865,1.330904,0.159961
1,251,1.492765,1.333477,0.159288
1,252,1.48917,1.329967,0.159203
1,253,1.482897,1.323604,0.159292
1,254,1.484938,1.325797,0.159141
1,255,1.478064,1.319417,0.158647
1,256,1.740105,1.582166,0.157939
1,257,1.813138,1.655193,0.157945
1,258,1.813306,1.654763,0.158543
1,259,1.81097,1.652904,0.158066
1,260,1.803221,1.64436,0.15886
1,261,1.798667,1.639041,0.159626
1,262,1.796516,1.637123,0.159393
1,263,1.792772,1.633297,0.159475
1,264,1.785263,1.624779,0.160484
1,265,1.780628,1.620621,0.160006
1,266,1.780262,1.620096,0.160166
1,267,1.772181,1.612578,0.159603
1,268,1.769648,1.609798,0.15985
1,269,1.76889,1.608985,0.159905
1,270,1.757197,1.596847,0.160349
1,271,1.759891,1.599558,0.160334
1,272,1.752526,1.592563,0.159963
1,273,1.748683,1.588095,0.160589
1,274,1.747322,1.586435,0.160887
1,275,1.739978,1.579503,0.160475
1,276,1.742286,1.58191,0.160376
1,277,1.680004,1.519052,0.160952
1,278,1.436411,1.276627,0.159784
1,279,1.433125,1.273719,0.159407
1,280,1.438529,1.278884,0.159645
1,281,1.432982,1.274085,0.158897
1,282,1.42603,1.268231,0.157798
1,283,1.421232,1.263626,0.157606
1,284,1.423174,1.2663,0.156874
1,285,1.421957,1.265021,0.156936
1,286,1.415833,1.25892,0.156913
1,287,1.411492,1.25559,0.155902
1,288,1.412116,1.256459,0.155657
1,289,1.406663,1.251835,0.154829
1,290,1.403766,1.248869,0.154897
1,291,1.401835,1.247105,0.15473
1,292,1.401181,1.246813,0.154369
1,293,1.395784,1.242631,0.153153
1,294,1.396546,1.243309,0.153237
1,295,1.392197,1.239179,0.153018
1,296,1.388972,1.236509,0.152463
1,297,1.387867,1.234934,0.152933
1,298,1.392452,1.240669,0.151783
1,299,1.38767,1.235872,0.151798
1,300,1.374934,1.2235,0.151434
2,1,1237.231917,1236.070893,1.161025
2,2,29.694675,28.775119,0.919557
2,3,9.147067,8.30401,0.843057
2,4,7.179117,6.393304,0.785813
2,5,6.688013,5.94828,0.739733
2,6,6.406769,5.719356,0.687414
2,7,6.176324,5.537427,0.638896
2,8,5.985996,5.388439,0.597556
2,9,5.81686,5.25079,0.56607
2,10,5.668823,5.133236,0.535587
2,11,5.549304,5.039918,0.509386
2,12,5.439189,4.952023,0.487166
2,13,5.320045,4.851991,0.468054
2,14,5.225553,4.775382,0.450172
2,15,5.138299,4.703227,0.435073
2,16,5.050075,4.628029,0.422046
2,17,4.968509,4.561215,0.407294
2,18,4.895972,4.497249,0.398722
2,19,4.824399,4.438416,0.385983
2,20,4.757,4.37885,0.378151
2,21,4.695546,4.324226,0.37132
2,22,4.63365,4.270711,0.362939
2,23,4.579911,4.225197,0.354715
2,24,4.518392,4.168574,0.349817
2,25,4.47308,4.128525,0.344556
2,26,4.423188,4.085271,0.337917
2,27,4.375475,4.043432,0.332044
2,28,4.329095,4.00011,0.328985
2,29,4.284413,3.960415,0.323998
2,30,4.234398,3.914173,0.320225
2,31,4.194049,3.878331,0.315718
2,32,4.154314,3.842332,0.311982
2,33,4.118097,3.809189,0.308908
2,34,4.085961,3.780648,0.305313
2,35,4.037631,3.734742,0.302889
2,36,3.679808,3.380236,0.299572
2,37,3.41658,3.121599,0.294981
2,38,3.373151,3.084241,0.28891
2,39,3.355299,3.071549,0.28375
2,40,3.289232,3.009245,0.279987
2,41,3.25853,2.982522,0.276008
2,42,3.228649,2.956746,0.271904
2,43,3.189035,2.918839,0.270196
2,44,3.154451,2.887873,0.266578
2,45,3.122092,2.857878,0.264214
2,46,3.104424,2.843005,0.26142
2,47,3.066144,2.807504,0.258641
2,48,3.034467,2.777873,0.256593
2,49,3.010509,2.755844,0.254664
2,50,2.983908,2.731437,0.252472
2,51,2.954964,2.704846,0.250117
2,52,2.934006,2.686341,0.247665
2,53,2.902507,2.655711,0.246796
2,54,2.881983,2.637522,0.244461
2,55,2.860609,2.617146,0.243463
2,56,2.833707,2.591137,0.24257
2,57,2.817747,2.577402,0.240345
2,58,2.793658,2.554637,0.239022
2,59,2.774894,2.536989,0.237905
2,60,2.75452,2.517914,0.236606
2,61,2.735499,2.499939,0.23556
2,62,2.714897,2.479708,0.235189
2,63,2.692179,2.459535,0.232644
2,64,2.681212,2.449802,0.23141
2,65,2.654171,2.423922,0.230248
2,66,2.644411,2.414997,0.229414
2,67,2.621752,2.393029,0.228722
2,68,2.60678,2.379407,0.227373
2,69,2.584734,2.358578,0.226156
2,70,2.574626,2.348518,0.226108
2,71,2.573262,2.348293,0.224969
2,72,2.535761,2.31225,0.223511
2,73,2.523128,2.300359,0.222769
2,74,2.53464,2.312149,0.222492
2,75,2.491427,2.269642,0.221785
2,76,2.480287,2.259502,0.220785
2,77,2.474215,2.254786,0.219429
2,78,2.462897,2.244499,0.218398
2,79,2.439699,2.220855,0.218845
2,80,2.425093,2.207147,0.217946
2,81,2.409501,2.192936,0.216565
2,82,2.391904,2.176905,0.214999
2,83,2.387698,2.172291,0.215406
2,84,2.393281,2.179363,0.213918
2,85,2.355567,2.141808,0.213759
2,86,2.346938,2.134667,0.212271
2,87,2.774517,2.562697,0.21182
2,88,2.785375,2.574234,0.21114
2,89,2.77707,2.566207,0.210863
2,90,2.757439,2.546196,0.211243
2,91,2.749134,2.537893,0.211241
2,92,2.734749,2.524209,0.210539
2,93,2.719942,2.510229,0.209712
2,94,2.70413,2.49436,0.20977
2,95,2.69089,2.481761,0.209129
2,96,2.359176,2.149894,0.209283
2,97,2.249431,2.04069,0.208741
2,98,2.234747,2.025448,0.209298
2,99,2.238499,2.029786,0.208713
2,100,2.214543,2.007231,0.207312
2,101,2.203106,1.996617,0.206489
2,102,2.197511,1.991792,0.205719
2,103,2.179172,1.973754,0.205417
2,104,2.169978,1.964828,0.20515
2,105,2.155502,1.952011,0.203491
2,106,2.144063,1.940248,0.203815
2,107,2.134198,1.932391,0.201807
2,108,2.125137,1.923314,0.201822
2,109,2.110827,1.909774,0.201054
2,110,2.110149,1.909407,0.200742
2,111,2.117165,1.916958,0.200207
2,112,2.077956,1.87858,0.199375
2,113,2.073948,1.876147,0.197801
2,114,2.061392,1.864025,0.197368
2,115,2.063611,1.866602,0.197009
2,116,2.043401,1.846248,0.197153
2,117,2.033777,1.83795,0.195826
2,118,2.028426,1.833656,0.19477
2,119,2.022373,1.826602,0.195771
2,120,2.020682,1.826058,0.194625
2,121,2.007434,1.813438,0.193995
2,122,1.992386,1.798983,0.193403
2,123,1.989594,1.797352,0.192242
2,124,1.974946,1.782948,0.191998
2,125,1.968654,1.776713,0.19194
2,126,1.957188,1.766581,0.190607
2,127,1.949684,1.759442,0.190242
2,128,1.948574,1.758792,0.189782
2,129,1.935134,1.746712,0.188422
2,130,1.927589,1.739631,0.187958
2,131,1.923207,1.735804,0.187403
2,132,1.915093,1.727727,0.187366
2,133,1.910524,1.723317,0.187208
2,134,1.901128,1.714475,0.186653
2,135,1.891547,1.705936,0.185611
