timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-13T20:18:21,codecarbon,9f133f1d-ec14-4ad3-80b9-0038b696b4f1,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,9264.46946900012,0.0673575609109304,7.270525434436998e-06,42.5,16.67498593489869,20.0,0.10935907401221932,0.04286019595479562,0.05145141294389551,0.2036706829109102,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.16,3.0.1,12,AMD Ryzen 5 7600 6-Core Processor,1,1 x NVIDIA GeForce RTX 4060 Ti,14.2716,40.8449,31.146392822265625,machine,N,1.0
