replica,epoch,loss,base,ctr
7,40,3.323103,3.033663,0.28944
7,41,3.29782,3.011008,0.286812
7,42,3.276749,2.991875,0.284874
7,43,3.253271,2.97064,0.282632
7,44,3.23741,2.958101,0.279309
7,45,3.213385,2.93571,0.277675
7,46,3.194605,2.91802,0.276585
7,47,3.17413,2.898837,0.275292
7,48,3.150538,2.878419,0.272119
7,49,3.14154,2.869903,0.271638
7,50,3.112478,2.842567,0.269911
8,1,195890.301763,195879.337132,10.964717
8,2,1112.292188,1109.003582,3.288605
8,3,196.332293,193.9659,2.366393
8,4,127.856238,125.662881,2.193357
8,5,39.158139,37.108046,2.050093
8,6,33.934223,31.944303,1.98992
8,7,29.998369,28.048381,1.949988
8,8,28.113718,26.187243,1.926475
8,9,27.06535,25.168812,1.896538
8,10,26.256157,24.371697,1.88446
8,11,25.713683,23.849562,1.864121
8,12,25.436569,23.585675,1.850894
8,13,17.267239,15.428213,1.839025
8,14,18.184018,16.381328,1.802691
8,15,24.364935,22.560467,1.804468
8,16,24.12736,22.349078,1.778283
8,17,24.097669,22.305361,1.792307
8,18,23.758466,22.003384,1.755083
8,19,23.574755,21.8283,1.746456
8,20,23.057537,21.318411,1.739126
8,21,11.137616,9.418075,1.719541
8,22,11.036236,9.334869,1.701367
8,23,12.541103,10.852511,1.688591
8,24,22.362063,20.687691,1.674372
8,25,22.519816,20.857559,1.662257
8,26,21.940349,20.282704,1.657645
8,27,22.105344,20.464609,1.640735
8,28,22.067627,20.42797,1.639657
8,29,21.156576,19.523129,1.633447
8,30,10.579927,8.977058,1.602869
8,31,10.479072,8.880063,1.599009
8,32,10.653532,9.070062,1.583471
8,33,19.813487,18.26459,1.548897
8,34,17.35514,15.805479,1.549661
8,35,16.395195,14.84721,1.547985
8,36,20.945767,19.412822,1.532945
8,37,20.844876,19.319965,1.524911
8,38,20.750664,19.235776,1.514888
8,39,15.483104,13.975545,1.507558
8,40,44.498365,42.99827,1.500096
8,41,38.140296,36.640431,1.499864
8,42,20.018107,18.523171,1.494936
8,43,11.529909,10.046867,1.483042
8,44,9.943898,8.488093,1.455805
8,45,13.653669,12.201625,1.452043
8,46,19.696894,18.252463,1.444431
8,47,10.493126,9.050153,1.442973
8,48,11.525516,10.087315,1.438201
8,49,11.109971,9.699291,1.41068
8,50,19.356515,17.942572,1.413943
9,1,31857.977987,31854.427956,3.550044
9,2,126.812318,125.024382,1.787936
9,3,25.638141,24.057279,1.580862
9,4,14.599469,13.081981,1.517488
9,5,11.663711,10.193187,1.470524
9,6,9.367081,7.968119,1.398962
9,7,6.805153,5.47669,1.328463
9,8,6.628662,5.378014,1.250648
9,9,6.496582,5.314316,1.182266
9,10,6.374733,5.256491,1.118242
9,11,6.264365,5.194419,1.069946
9,12,6.190939,5.158436,1.032503
9,13,6.110275,5.125754,0.984521
9,14,6.037446,5.091638,0.945808
9,15,5.986735,5.063252,0.923483
9,16,5.905376,5.014846,0.890531
9,17,5.842187,4.979211,0.862976
9,18,5.791237,4.956452,0.834785
9,19,5.748957,4.935966,0.812991
9,20,5.720386,4.930513,0.789873
9,21,5.673819,4.889972,0.783847
9,22,5.631484,4.87511,0.756374
9,23,5.57182,4.829459,0.742361
9,24,5.54751,4.818581,0.728929
9,25,5.524153,4.810518,0.713634
9,26,5.470718,4.770077,0.70064
9,27,5.45475,4.767135,0.687615
9,28,5.421921,4.747796,0.674125
9,29,5.372335,4.712663,0.659672
9,30,6.813383,6.15912,0.654263
9,31,8.174196,7.524603,0.649593
9,32,6.013808,5.367478,0.646329
9,33,5.262489,4.626112,0.636377
9,34,5.263786,4.63743,0.626355
9,35,5.247619,4.626433,0.621186
9,36,5.211907,4.599728,0.612179
9,37,5.19323,4.587224,0.606006
9,38,5.176882,4.577837,0.599045
9,39,5.14639,4.555793,0.590597
9,40,5.127166,4.544861,0.582305
9,41,5.105358,4.531719,0.573638
9,42,5.086572,4.516977,0.569595
9,43,5.083713,4.520351,0.563362
9,44,5.068445,4.512853,0.555592
9,45,5.034673,4.480752,0.553921
9,46,5.01764,4.472035,0.545606
9,47,4.991151,4.451826,0.539325
9,48,4.975541,4.437969,0.537572
9,49,4.969489,4.436999,0.532489
9,50,4.948088,4.417762,0.530326
10,1,2238.135687,2236.92159,1.214104
10,2,35.561703,34.676921,0.884782
10,3,9.764563,8.979772,0.784791
10,4,7.321622,6.579413,0.742209
10,5,6.813265,6.108367,0.704898
10,6,6.569504,5.904043,0.665462
10,7,6.368277,5.738598,0.629679
10,8,6.200821,5.602253,0.598568
10,9,6.038167,5.469737,0.56843
10,10,5.913724,5.36926,0.544465
10,11,5.796471,5.272002,0.524469
10,12,5.683786,5.177686,0.5061
10,13,5.586137,5.095247,0.49089
10,14,5.502898,5.028209,0.474689
10,15,5.416683,4.956538,0.460145
10,16,5.328415,4.880118,0.448297
10,17,5.258114,4.822741,0.435373
10,18,5.194546,4.767639,0.426907
10,19,5.127298,4.709861,0.417437
10,20,4.697929,4.29166,0.406269
10,21,4.163162,3.769819,0.393343
10,22,4.08608,3.703934,0.382146
10,23,4.022264,3.652896,0.369369
10,24,3.966792,3.607454,0.359338
10,25,3.920786,3.571432,0.349354
10,26,3.871229,3.530668,0.340561
10,27,3.827091,3.493847,0.333244
10,28,3.781967,3.457401,0.324566
10,29,3.751745,3.431849,0.319896
10,30,3.697719,3.384897,0.312822
10,31,3.667301,3.359062,0.308239
10,32,3.628917,3.326667,0.30225
10,33,3.598626,3.30156,0.297067
10,34,3.560067,3.266008,0.294059
10,35,3.528119,3.239459,0.28866
10,36,3.510246,3.225914,0.284332
10,37,3.465428,3.183773,0.281656
10,38,3.446837,3.16768,0.279157
10,39,3.406725,3.131952,0.274773
10,40,3.383932,3.113098,0.270834
10,41,3.355092,3.087099,0.267994
10,42,3.335172,3.068361,0.266811
10,43,3.299995,3.036429,0.263566
10,44,3.276094,3.01607,0.260024
10,45,3.257777,3.000537,0.25724
10,46,3.227678,2.971244,0.256434
10,47,3.228662,2.975441,0.25322
10,48,3.319535,3.067025,0.252509
10,49,3.156357,2.906621,0.249736
10,50,3.210087,2.961598,0.24849
11,1,6947.07604,6945.485922,1.59014
11,2,38.897574,37.846429,1.051145
11,3,9.264849,8.28537,0.979479
11,4,7.50976,6.581959,0.9278
11,5,7.112637,6.237445,0.875192
11,6,6.899933,6.072381,0.827552
11,7,6.701845,5.921033,0.780811
11,8,6.54729,5.80352,0.74377
11,9,6.413764,5.703844,0.70992
11,10,6.287077,5.609182,0.677895
11,11,6.198286,5.544683,0.653603
11,12,6.092358,5.460915,0.631443
11,13,6.024683,5.414249,0.610435
11,14,5.94421,5.355063,0.589147
11,15,5.880345,5.302468,0.577877
11,16,5.824043,5.260018,0.564025
11,17,5.753776,5.207248,0.546529
11,18,5.689822,5.155791,0.534031
11,19,4.680895,4.160028,0.520867
11,20,4.430862,3.927398,0.503464
11,21,4.372465,3.889538,0.482926
11,22,4.326029,3.85689,0.469139
11,23,4.287009,3.832724,0.454284
11,24,4.235201,3.794197,0.441004
11,25,4.203922,3.771001,0.432922
11,26,4.154958,3.736419,0.418539
11,27,4.118067,3.709219,0.408848
11,28,4.081462,3.681204,0.400257
11,29,4.048387,3.655733,0.392655
11,30,4.021109,3.636067,0.385041
11,31,3.987768,3.611584,0.376184
11,32,3.964181,3.592318,0.371862
11,33,3.972399,3.60779,0.364609
11,34,3.897975,3.540757,0.357218
11,35,3.872233,3.51855,0.353683
11,36,4.495245,4.147317,0.347927
11,37,4.873002,4.526898,0.346104
11,38,3.85693,3.51663,0.3403
11,39,3.775345,3.438944,0.336401
11,40,3.75318,3.422309,0.330871
11,41,3.730326,3.403683,0.326643
11,42,3.703088,3.380661,0.322427
11,43,3.676627,3.359257,0.31737
11,44,3.658489,3.343219,0.31527
11,45,3.637324,3.326378,0.310946
11,46,3.615127,3.309034,0.306092
11,47,3.595343,3.292647,0.302696
11,48,3.56791,3.267702,0.300208
11,49,3.550684,3.253935,0.296749
11,50,3.526768,3.232445,0.294323
12,1,416332.825844,416320.603298,12.224569
12,2,1871.753138,1868.011656,3.741482
12,3,190.259126,187.492366,2.76676
12,4,97.258545,94.615352,2.643192
12,5,66.955012,64.338971,2.616041
12,6,54.674906,52.109043,2.565863
12,7,49.007449,46.441614,2.565836
12,8,45.929182,43.384598,2.544584
12,9,43.275907,40.727738,2.548169
12,10,28.002141,25.506864,2.495278
12,11,18.164341,15.685393,2.478948
12,12,18.375999,15.915103,2.460896
12,13,17.132765,14.696,2.436765
12,14,16.890179,14.475531,2.414649
12,15,16.589266,14.213572,2.375694
12,16,16.54702,14.194509,2.352512
12,17,16.891787,14.532076,2.35971
12,18,16.84274,14.531056,2.311684
12,19,18.065506,15.755659,2.309848
12,20,15.790438,13.520393,2.270045
12,21,17.744193,15.499657,2.244536
12,22,15.599826,13.341216,2.25861
12,23,15.824708,13.595848,2.22886
12,24,15.652554,13.43922,2.213334
12,25,32.327122,30.126821,2.200301
12,26,36.03965,33.866453,2.173198
12,27,19.799165,17.615294,2.183871
12,28,15.240236,13.095396,2.14484
12,29,15.286935,13.149432,2.137503
12,30,15.369313,13.247405,2.121908
12,31,15.179458,13.077704,2.101754
12,32,15.202178,13.120933,2.081245
12,33,15.126122,13.052111,2.074011
12,34,14.955154,12.888271,2.066883
12,35,14.790813,12.753379,2.037434
12,36,14.93266,12.873653,2.059007
12,37,31.440003,29.424078,2.015925
12,38,34.092577,32.081225,2.011352
12,39,25.819073,23.811938,2.007135
12,40,14.582606,12.591874,1.990732
12,41,14.533526,12.542163,1.991363
12,42,19.213323,17.239506,1.973817
12,43,33.106999,31.144232,1.962767
12,44,33.659211,31.707431,1.951779
12,45,30.68366,28.730588,1.953072
12,46,14.116741,12.168394,1.948348
12,47,14.179551,12.244378,1.935173
12,48,14.48681,12.560821,1.925989
12,49,13.991138,12.07933,1.911808
12,50,14.122174,12.230416,1.891758
13,1,876.742803,875.706891,1.035912
13,2,27.91982,27.006806,0.913014
13,3,12.821185,11.970344,0.850842
13,4,10.436322,9.634389,0.801933
13,5,9.564508,8.813214,0.751294
13,6,8.999931,8.291837,0.708094
13,7,8.556222,7.897399,0.658823
13,8,8.154887,7.539235,0.615652
13,9,7.819689,7.238254,0.581435
13,10,7.523518,6.974937,0.548581
13,11,7.277891,6.755685,0.522206
13,12,7.040811,6.54266,0.498151
13,13,6.84355,6.364196,0.479354
13,14,6.66839,6.205758,0.462632
13,15,6.501012,6.05099,0.450022
13,16,6.352909,5.914897,0.438012
13,17,6.203797,5.779831,0.423967
13,18,4.965989,4.550489,0.4155
13,19,4.570934,4.168354,0.402579
13,20,4.506223,4.11556,0.390662
13,21,4.444239,4.063559,0.380679
13,22,4.378752,4.005845,0.372907
13,23,4.321735,3.956986,0.364749
13,24,4.262943,3.904106,0.358837
13,25,4.212768,3.858809,0.353959
13,26,4.165691,3.819429,0.346262
13,27,4.11329,3.771793,0.341497
13,28,4.068827,3.731537,0.337289
13,29,4.01933,3.68936,0.32997
13,30,3.976614,3.649854,0.32676
13,31,3.935436,3.612335,0.323101
13,32,3.895994,3.576311,0.319682
13,33,3.856438,3.539289,0.317149
13,34,3.817463,3.50441,0.313053
13,35,3.786799,3.477522,0.309277
13,36,3.749736,3.440974,0.308762
13,37,3.710318,3.405327,0.304992
13,38,3.671529,3.369703,0.301826
13,39,3.644957,3.344918,0.300039
13,40,3.610901,3.313423,0.297478
13,41,3.578039,3.283201,0.294838
13,42,3.547804,3.253845,0.293959
13,43,3.516134,3.224669,0.291465
13,44,3.493573,3.204816,0.288756
13,45,3.462619,3.176071,0.286548
13,46,3.434495,3.148478,0.286017
13,47,3.182382,2.899315,0.283067
13,48,2.966238,2.685362,0.280876
13,49,2.926986,2.648605,0.278381
13,50,2.889148,2.614045,0.275103
14,1,3521.684041,3520.053936,1.630085
14,2,69.501518,68.343414,1.158104
14,3,11.940113,10.87945,1.060663
14,4,8.329226,7.319428,1.009799
14,5,7.550369,6.602462,0.947906
14,6,7.246672,6.354924,0.891749
14,7,7.032579,6.187172,0.845407
14,8,6.853666,6.055759,0.797908
14,9,6.676368,5.917463,0.758905
14,10,6.537504,5.81618,0.721324
14,11,6.399151,5.705175,0.693975
14,12,6.281597,5.615432,0.666166
14,13,6.180803,5.536282,0.644521
14,14,6.084208,5.46037,0.623837
14,15,6.005578,5.399022,0.606556
14,16,5.90055,5.320233,0.580317
14,17,5.827166,5.257743,0.569422
14,18,5.747369,5.192072,0.555297
14,19,5.670335,5.131573,0.538763
14,20,5.606026,5.077657,0.528369
14,21,5.536982,5.022528,0.514454
14,22,5.479017,4.975121,0.503896
14,23,5.415913,4.920332,0.495581
14,24,5.352874,4.868213,0.484662
14,25,5.302061,4.826722,0.475339
14,26,5.251418,4.781626,0.469792
14,27,5.190988,4.731793,0.459195
14,28,5.151076,4.697262,0.453814
14,29,5.096458,4.653345,0.443113
14,30,5.056155,4.617661,0.438494
14,31,5.008196,4.575486,0.43271
14,32,4.965442,4.540266,0.425176
14,33,4.925141,4.506084,0.419057
