rep,lin_mmd_b,rbf_mmd_b,knn_overlap_b,tail_ipm_b,rho_b,mmd_sim_b,mmd_dsim_b,smd_latent_b_sim,smd_latent_b_dsim,lin_mmd_s,rbf_mmd_s,knn_overlap_s,tail_ipm_s,rho_s,mmd_sim_s,mmd_dsim_s,smd_latent_s_sim,smd_latent_s_dsim,mse_factual_b,mse_factual_s,ov_sim,ov_dsim,smd_sim,smd_dsim,pehe_b,pehe_s,delta_mmd,delta_pehe
194,0.011899881064891815,0.01572424822954477,0.8898809523809523,1.335737943649292,0.8563967973274721,0.037846379038814715,0.011406607718729367,0.7817285060882568,0.4532336890697479,0.21280084550380707,0.026602931102491234,0.8154761904761905,4.561899185180664,0.8848402270445418,0.03226874582049388,0.017947863018374144,0.6205742955207825,0.37108877301216125,38.085304260253906,41.13813781738281,0.837037037037037,0.9050279329608939,0.7855983376502991,0.42257604002952576,7.0655059814453125,8.236272811889648,0.010878682872946466,1.170766830444336
195,0.012036142870783806,0.015800881475830364,0.8407738095238095,1.5597829818725586,0.8597203731201044,0.035166719596133156,0.025297944926203852,0.5854719281196594,0.5141745805740356,0.07958739995956421,0.012561218214784953,0.8020833333333334,5.056802272796631,0.9418368724320001,0.05467516478020529,0.024902679680106843,0.4829828143119812,0.19509339332580566,135.5580596923828,109.74600219726562,0.8888888888888888,0.8324022346368715,0.5600182414054871,0.49961405992507935,18.96671485900879,17.629148483276367,-0.0032396632610454112,-1.3375663757324219
196,0.012748964130878448,0.01782041019687497,0.8735119047619048,1.4614908695220947,0.8702481863078554,0.04186573661823767,0.024953993314716705,0.7476081252098083,0.4684852361679077,0.16369958221912384,0.02228273152124094,0.8288690476190477,5.675593852996826,0.9568266898208277,0.05783982887071515,0.029893768425432676,0.6894402503967285,0.27515333890914917,37.44843292236328,9.923506736755371,0.9037037037037037,0.8547486033519553,0.8366597294807434,0.44090011715888977,11.186498641967773,7.704573154449463,0.00446232132436597,-3.4819254875183105
197,0.009095879271626472,0.016703971097518866,0.8883928571428571,1.3798551559448242,0.8324264559932785,0.053805165689352896,0.0217651853716615,0.8977072834968567,0.5384397506713867,0.02905116230249405,0.007019867811830394,0.8422619047619048,6.027538776397705,0.95753176163479,0.0587278276245321,0.009900267353396552,0.3830234706401825,0.1818041056394577,38.98970413208008,26.936134338378906,0.8888888888888888,0.8789571694599627,1.6148688793182373,0.4219261109828949,10.286487579345703,9.139095306396484,-0.009684103285688472,-1.1473922729492188
198,0.017935536801815033,0.01864668512893286,0.8571428571428571,1.6884560585021973,0.894449121574381,0.023882386174042813,0.017026910801513084,0.4765077233314514,0.49360212683677673,0.11411828547716141,0.011735510627942758,0.8050595238095238,5.652254104614258,0.9071594655643873,0.062444735687120945,0.012518730549799906,0.4497816562652588,0.2718867361545563,310.8740234375,276.1737365722656,0.9851851851851852,0.8342644320297952,1.7624077796936035,0.4924866855144501,93.69779205322266,90.86339569091797,-0.006911174500990103,-2.8343963623046875
199,0.019167056307196617,0.017923683126986778,0.8764880952380952,1.9015976190567017,0.8364777929963018,0.02854100489946365,0.014635827070994756,0.6959406733512878,0.4046851098537445,0.5859371423721313,0.014555887738525786,0.8229166666666666,10.816521644592285,0.9206052894655415,0.06761465823008372,0.004454608283088857,0.8024077415466309,0.17698177695274353,44.058929443359375,15.276530265808105,0.9925925925925926,0.8417132216014898,0.4476833939552307,0.4149765372276306,17.896236419677734,17.641769409179688,-0.0033677953884609924,-0.2544670104980469
200,0.01164894737303257,0.011305860886761776,0.8764880952380952,1.8103636503219604,0.9103849202650075,0.03619006922811241,0.014683159158711545,0.6810701489448547,0.5229091644287109,0.1435396820306778,0.0051896662555838136,0.8005952380952381,10.45152473449707,0.8658182641934173,0.04813488629324436,0.005699637454362305,0.5752149224281311,0.12722419202327728,36.38504409790039,24.559404373168945,0.9407407407407408,0.8491620111731844,0.7024202346801758,0.3639933168888092,13.919642448425293,10.841647148132324,-0.0061161946311779625,-3.0779953002929688
201,0.018650012090802193,0.026017503224124328,0.8705357142857143,1.6699308156967163,0.7951461144207316,0.0504158641856749,0.03010861261580966,0.8549423217773438,0.5629541873931885,0.5282360911369324,0.038833364575485696,0.8392857142857143,8.925058364868164,0.9123757323375788,0.021785136231549318,0.05460992912043372,0.41824060678482056,0.2929903268814087,15.793381690979004,9.738621711730957,0.8518518518518519,0.8566108007448789,0.5427616834640503,0.4157387912273407,8.433319091796875,5.67197322845459,0.012815861351361368,-2.761345863342285
202,0.009535378776490688,0.013780487091009208,0.8794642857142857,1.39387845993042,0.8332130202538749,0.02294380511349059,0.016540412086238354,0.5056674480438232,0.4390518069267273,0.12753179669380188,0.01018829642670871,0.7976190476190477,6.178715705871582,0.8836739115190543,0.023835079975739082,0.012975013631429055,0.4453805387020111,0.15704581141471863,18.89142608642578,17.491788864135742,0.9851851851851852,0.8528864059590316,1.8064537048339844,0.48216158151626587,6.129652976989746,5.629302978515625,-0.0035921906643004986,-0.5003499984741211
203,0.0074186562560498714,0.017632928135393522,0.9002976190476191,1.3562318086624146,0.8590080732962911,0.014894331137383698,0.027675163771836875,0.42928212881088257,0.6505082249641418,0.045405369251966476,0.012787528755375144,0.8244047619047619,5.2810163497924805,0.8505219830016884,0.043420778302420526,0.020984540057692125,0.21431973576545715,0.22459791600704193,44.098976135253906,39.416744232177734,0.9851851851851852,0.8864059590316573,0.3333160877227783,0.4474336504936218,11.494940757751465,11.442699432373047,-0.004845399380018378,-0.05224132537841797
204,0.01055334322154522,0.022357239144419894,0.8779761904761905,1.8794273138046265,0.8986969948738831,0.025411327396871797,0.02419331766086541,0.5409607887268066,0.47802022099494934,0.1443609893321991,0.02759998725783197,0.8630952380952381,7.5040602684021,0.885086675283059,0.034307649133250684,0.028867606080263286,0.6139112114906311,0.2099287211894989,106.43096923828125,85.68275451660156,0.9925925925925926,0.8305400372439479,0.531229555606842,0.5008451342582703,32.7812385559082,28.975330352783203,0.005242748113412077,-3.805908203125
205,0.01711229979991913,0.021325160407068444,0.8125,2.221954584121704,0.9246329936947907,0.046041139127507624,0.027485769335759636,0.7970502376556396,0.6549397110939026,0.4350621700286865,0.01855892727821329,0.8020833333333334,10.052014350891113,0.9197979653530469,0.029595440661623673,0.02456285063981356,0.47152936458587646,0.2036157101392746,65.94845581054688,34.021827697753906,0.9111111111111111,0.7932960893854749,0.6317622661590576,0.47754955291748047,11.576533317565918,9.933114051818848,-0.0027662331288551556,-1.6434192657470703
206,0.002514197491109371,0.016653994996588373,0.8586309523809523,0.5679377913475037,0.3775695683674701,0.02468026103991905,0.02349408441273071,0.6423513293266296,0.5831286311149597,0.10679648816585541,0.008493860356182603,0.8169642857142857,6.6965155601501465,0.9776906858043835,0.04607009495921366,0.008736180149993,0.26385626196861267,0.5319920778274536,29.709360122680664,12.110563278198242,0.8296296296296296,0.8584729981378026,0.489898145198822,0.3816889524459839,7.496641635894775,6.832143306732178,-0.00816013464040577,-0.6644983291625977
207,0.025251178070902824,0.028864074591333333,0.8601190476190477,1.2775533199310303,0.8676495587212167,0.028963351516590907,0.02215088623904471,0.5798768401145935,0.5265581607818604,0.5021649599075317,0.021098191184056314,0.7991071428571429,6.690953254699707,0.9126817838544437,0.010914891788070147,0.025604437710488925,0.5637854337692261,0.4753877520561218,95.22687530517578,78.9196548461914,0.9555555555555556,0.845437616387337,0.549841582775116,0.36459192633628845,10.258268356323242,9.903141975402832,-0.007765883407277019,-0.35512638092041016
208,0.025520090013742447,0.02480496531004084,0.8601190476190477,1.4659535884857178,0.9101320560690259,0.036114448983944,0.028477653931443636,0.7223614454269409,0.5477055907249451,0.4762459099292755,0.019219447845480686,0.8407738095238095,7.85593843460083,0.9600195747273617,0.032828004953360024,0.02025876783569469,0.8298367261886597,0.7227053046226501,873.6255493164062,726.6541748046875,0.9777777777777777,0.839851024208566,0.6533786058425903,0.4660472571849823,209.3931427001953,204.45480346679688,-0.005585517464560152,-4.9383392333984375
209,0.007405180484056473,0.011648994110751376,0.8735119047619048,1.808163046836853,0.9024403521758068,0.0431756847894289,0.012570602392539376,0.6827669739723206,0.3942447304725647,0.21014082431793213,0.004142705875553543,0.8571428571428571,14.772424697875977,0.949216773308092,0.042840191193935895,0.005961701467628311,0.3892650902271271,0.19086676836013794,3414.989501953125,2255.927734375,0.9111111111111111,0.8584729981378026,0.5570862889289856,0.4371120035648346,1108.765869140625,863.99951171875,-0.007506288235197833,-244.766357421875
210,0.010651322081685066,0.02178163869851968,0.8660714285714286,1.8512964248657227,0.8968033915988859,0.04339944263865947,0.02435452771064628,0.8997554183006287,0.5962880849838257,0.3745618462562561,0.015081766266661578,0.8392857142857143,19.241973876953125,0.9073122425259278,0.037899417020052284,0.01602527634201556,0.6027729511260986,0.15509134531021118,357.5599060058594,217.94056701660156,0.9037037037037037,0.8472998137802608,0.7914113402366638,0.45245736837387085,94.7524642944336,248.3817901611328,-0.0066998724318581004,153.62932586669922
211,0.05067744106054306,0.03401654872442339,0.8630952380952381,1.740689992904663,0.8578243900690845,0.0188463843916149,0.04176663237287337,0.5852279663085938,0.5431764125823975,4.771852970123291,0.03777124215588534,0.84375,16.55270767211914,0.9107538475221215,0.019863300212929924,0.04523253287167606,0.4652048647403717,0.4558713734149933,28.539012908935547,16.85334587097168,0.9555555555555556,0.845437616387337,0.4863733947277069,0.4574604630470276,11.534403800964355,14.068459510803223,0.003754693431461953,2.534055709838867
212,0.003660630900412798,0.01988376783469259,0.8928571428571429,0.5561068654060364,0.4446357268201851,0.0583765517984941,0.013727679667076553,0.8369086384773254,0.45645299553871155,0.13246172666549683,0.015701674563085688,0.8467261904761905,5.745003700256348,0.7880667687807591,0.07428235451806864,0.009359634708056896,0.5905938148498535,0.21588805317878723,4.926750659942627,2.9203970432281494,0.5555555555555556,0.9553072625698324,1.5157549381256104,0.36621180176734924,4.084432125091553,4.990664482116699,-0.0041820932716069015,0.9062323570251465
213,0.008275339379906654,0.023683775805177,0.8660714285714286,1.018480896949768,0.8902595509587584,0.029640660215030423,0.03159325903856025,0.6578789949417114,0.61855149269104,0.04197722673416138,0.021627400033060296,0.8526785714285714,3.0662972927093506,0.6461477122041511,0.05257636998049897,0.02539782074498198,0.706916332244873,0.3257490396499634,36.625831604003906,44.762779235839844,0.9333333333333333,0.8435754189944135,1.7367315292358398,0.4427035450935364,5.468212604522705,6.857268333435059,-0.002056375772116703,1.3890557289123535
214,0.010846080258488655,0.01834413385720768,0.8824404761904762,1.3157999515533447,0.7982249063054099,0.03634567140335465,0.02815587332002567,0.7223551869392395,0.5476561784744263,0.0423932783305645,0.015984739991418806,0.8020833333333334,4.370274066925049,0.9663717016904577,0.03885721274041276,0.03151914947039569,0.2529257833957672,0.1972525417804718,23.77347183227539,14.268815994262695,0.9555555555555556,0.8789571694599627,0.5242223143577576,0.4326111674308777,5.8115458488464355,5.0367937088012695,-0.0023593938657888724,-0.774752140045166
215,0.0213454719632864,0.015811763478692398,0.9166666666666666,1.951269268989563,0.8404398479525207,0.0373061458525864,0.01848379596752281,0.6300743222236633,0.3984057307243347,0.4041922092437744,0.025015098649274647,0.8541666666666666,6.753596305847168,0.9285069356073276,0.015914509950350153,0.032312444692793374,0.29449987411499023,0.513034999370575,29.97402572631836,24.929609298706055,0.8444444444444444,0.9236499068901304,0.5571767687797546,0.4059966206550598,10.103696823120117,8.789937973022461,0.00920333517058225,-1.3137588500976562
216,0.009130692109465599,0.014735212111448348,0.8943452380952381,1.4916903972625732,0.8278189779714373,0.02352979651453635,0.015763954357094878,0.3948778510093689,0.48298537731170654,0.07070579379796982,0.010289226383690453,0.7738095238095238,6.125143527984619,0.9318008425299534,0.027746314261531402,0.012622752237977819,0.3479595482349396,0.22482545673847198,118.62757873535156,102.17669677734375,0.9925925925925926,0.8733705772811918,1.9108631610870361,0.46780261397361755,13.021913528442383,11.933238983154297,-0.004445985727757895,-1.088674545288086
217,0.015548326075077057,0.023587709250364464,0.84375,1.6233981847763062,0.8730867125012725,0.024752848576185427,0.022594457459794937,0.6733922362327576,0.5719321370124817,0.07296381145715714,0.02166059869941861,0.7589285714285714,6.601014137268066,0.9629133240686384,0.05693598315188564,0.016014507365261,0.555502712726593,0.33857449889183044,101.96114349365234,51.4578742980957,0.9925925925925926,0.8026070763500931,0.3281806707382202,0.4688599705696106,25.1075382232666,21.44496726989746,-0.0019271105509458542,-3.6625709533691406
218,0.00583499763160944,0.01079350991566197,0.8720238095238095,1.9668312072753906,0.9128914559319754,0.048123657816884546,0.013539272957374227,1.0814789533615112,0.39723557233810425,0.03482312336564064,0.010910426164135734,0.8154761904761905,10.100920677185059,0.8961177339797668,0.06557789174190198,0.015820394534836857,0.6209638118743896,0.15720613300800323,6271.119140625,5894.5546875,0.8740740740740741,0.8789571694599627,0.5374101400375366,0.4051910638809204,2478.469970703125,2437.234130859375,0.00011691624847376403,-41.23583984375
219,0.0023903867695480585,0.014466178972642352,0.8854166666666666,0.5509398579597473,0.23156656044480964,0.030387700368505244,0.018143446608377967,0.6472205519676208,0.48035332560539246,11.693472862243652,0.021641843592102195,0.84375,30.74806022644043,0.8438939509947178,0.04267418149743374,0.02810271896108174,0.3966113328933716,0.3555184602737427,620.689453125,439.18145751953125,0.9629629629629629,0.88268156424581,0.37372806668281555,0.4096984267234802,314.28515625,419.9493103027344,0.007175664619459843,105.66415405273438
220,0.03683457896113396,0.022702618014544318,0.8467261904761905,2.1417417526245117,0.923149555293374,0.03246676891712985,0.02391045054039942,0.6212370991706848,0.664524257183075,5.767033100128174,0.020343459303087008,0.8199404761904762,24.889488220214844,0.8595289389605265,0.022054919706957943,0.01900160976069465,0.2505035996437073,0.2995046079158783,10.548463821411133,72.00748443603516,0.9555555555555556,0.7988826815642458,0.6486994624137878,0.5811460018157959,14.543617248535156,57.74633026123047,-0.00235915871145731,43.20271301269531
221,0.021025635302066803,0.022567532440727955,0.84375,1.4779547452926636,0.8994595107267365,0.025523314169232925,0.02801316174491819,0.6741291284561157,0.5384690761566162,0.02452683448791504,0.012457075651679528,0.8005952380952381,4.485916614532471,0.3559585940438299,0.01096170101213434,0.022550078822305752,0.18184827268123627,0.3349495530128479,60.90233612060547,64.37144470214844,0.9259259259259259,0.8268156424581006,0.5155804753303528,0.39034000039100647,6.914364814758301,7.982965469360352,-0.010110456789048428,1.0686006546020508
222,0.0072797201573848724,0.011786063902876398,0.8497023809523809,1.604880452156067,0.9150859881425322,0.03305711998138017,0.017633491379520083,0.54597407579422,0.5196677446365356,0.05503872409462929,0.005339400571486519,0.8407738095238095,9.766746520996094,0.9330381140469451,0.036587642477402094,0.011323525010103808,0.290988951921463,0.09764385968446732,10.972393035888672,3.790079116821289,0.8962962962962963,0.8528864059590316,0.50872802734375,0.43890509009361267,7.43048095703125,6.243584156036377,-0.006446663331389879,-1.186896800994873
223,0.0018415742088109255,0.014194465081075691,0.8526785714285714,0.5351206064224243,0.48771086222868204,0.059701958336941585,0.014818861972308861,0.8740590214729309,0.4022587239742279,0.06469360738992691,0.019481293346054196,0.8139880952380952,3.3321852684020996,0.8213739486604039,0.03779249735591361,0.017537069158779506,0.31622645258903503,0.4405144453048706,11.378273963928223,12.136860847473145,0.7925925925925926,0.8901303538175046,0.7350146770477295,0.39320966601371765,4.1219868659973145,5.355706214904785,0.005286828264978505,1.2337193489074707
224,0.003827756969258189,0.02067437277452777,0.8794642857142857,0.6654300093650818,0.49863971034236354,0.0542949778487295,0.02098103831000908,0.7791722416877747,0.5815069079399109,0.03364873677492142,0.029676552489119712,0.8184523809523809,3.242053508758545,0.9140976058937551,0.04637049649099256,0.023241691435630818,0.2665824592113495,0.2557389736175537,509.0317077636719,511.19195556640625,0.725925925925926,0.9031657355679702,0.6293162107467651,0.37481072545051575,44.368309020996094,43.4568977355957,0.00900217971459194,-0.9114112854003906
225,0.006520019844174385,0.013612898994430966,0.8809523809523809,1.6345535516738892,0.9075221926504399,0.03137555097800715,0.014683807352999012,0.5629585385322571,0.5159940719604492,0.02827288582921028,0.007013348081723714,0.8154761904761905,10.030789375305176,0.95977652996324,0.053783264876227865,0.004703646321078225,0.5591844916343689,0.1305544227361679,470.6568603515625,203.0679168701172,0.9333333333333333,0.8584729981378026,0.5502309203147888,0.35477808117866516,84.23057556152344,83.19400787353516,-0.006599550912707253,-1.0365676879882812
226,0.019294150173664093,0.015755403131539114,0.8541666666666666,1.6738018989562988,0.9335075813181154,0.05443667506219496,0.016535613570673124,0.7158688902854919,0.5680925250053406,0.8375230431556702,0.008320882966391774,0.8348214285714286,13.286717414855957,0.9480553234330563,0.04494157175616609,0.010764786014826777,0.3582983911037445,0.24172402918338776,9.802440643310547,44.26963424682617,0.8888888888888888,0.8677839851024208,0.5587783455848694,0.3953096866607666,11.911425590515137,15.892906188964844,-0.00743452016514734,3.981480598449707
227,0.003799181431531906,0.01953132102728017,0.8363095238095238,0.5921390056610107,0.27332960603642953,0.06578650341102332,0.01633094248179856,0.7925205230712891,0.4735078811645508,0.7594961524009705,0.07392566874641926,0.8080357142857143,5.025857448577881,0.8427448967306502,0.08276671846157213,0.056769211955754684,0.4357623755931854,0.5896086692810059,124.82061767578125,131.5176544189453,0.6888888888888889,0.8845437616387337,0.7125729322433472,0.4077410101890564,9.530645370483398,9.760668754577637,0.05439434771913909,0.23002338409423828
228,0.008623490110039711,0.01739515248044332,0.8779761904761905,1.2084050178527832,0.7986068316336201,0.024411477260677383,0.018728543035414047,0.6706839799880981,0.5343304872512817,0.10592053830623627,0.014696878665617197,0.8020833333333334,5.6061811447143555,0.976681763058082,0.043207777133306924,0.012396737556831128,0.09710872918367386,0.25430935621261597,89.74251556396484,45.30217742919922,0.8592592592592593,0.888268156424581,1.2916297912597656,0.43664732575416565,28.963674545288086,26.150419235229492,-0.0026982738148261243,-2.8132553100585938
229,0.013265336863696575,0.025154268371903377,0.8258928571428571,1.8589515686035156,0.9104066054427554,0.03445036945331803,0.03485747775880865,0.5617220401763916,0.6742973923683167,0.05263324826955795,0.012428978837654592,0.8125,10.749448776245117,0.9030534114960507,0.013223673671040048,0.018582447391198964,0.2831929326057434,0.17803296446800232,65.20442199707031,38.65114212036133,0.9333333333333333,0.8044692737430168,0.6743701100349426,0.4543493986129761,24.633899688720703,19.158395767211914,-0.012725289534248785,-5.475503921508789
230,0.02373622916638851,0.017052622483738844,0.8794642857142857,1.8598886728286743,0.8947132564850845,0.03574931482964727,0.015280581741275223,0.6415810585021973,0.4943012297153473,0.2099466174840927,0.0100668540384371,0.8452380952380952,9.788573265075684,0.8480069617018615,0.028660080579752112,0.005054307116085344,0.21751868724822998,0.07057448476552963,390.6751403808594,320.75091552734375,0.9407407407407408,0.8715083798882681,0.5400108098983765,0.36254703998565674,135.41311645507812,121.74304962158203,-0.006985768445301743,-13.670066833496094
231,0.04098846763372421,0.021260982035328335,0.875,2.1124088764190674,0.9238699394136407,0.028290180308017665,0.02208499453127255,0.6334604620933533,0.4815322756767273,2.823082685470581,0.019898886952301242,0.8690476190476191,16.52635955810547,0.8520438340401834,0.021844899836805154,0.021949738831289478,0.34907546639442444,0.3348931074142456,148.1793212890625,63.10988235473633,0.9629629629629629,0.8528864059590316,0.6215817928314209,0.42201244831085205,33.68893814086914,42.1019172668457,-0.0013620950830270928,8.412979125976562
232,0.001334807020612061,0.01404189237867104,0.8526785714285714,0.42895400524139404,0.2849535888433778,0.04045960804487969,0.01871402247572007,0.7833542823791504,0.5328010320663452,0.0285671167075634,0.004183608102827585,0.8363095238095238,11.727622032165527,0.952503485548984,0.06289896760311342,0.00949418610834074,0.29366937279701233,0.18843157589435577,171.9876251220703,97.56208038330078,0.8,0.8733705772811918,1.0581161975860596,0.44011250138282776,44.26158905029297,35.30127716064453,-0.009858284275843454,-8.960311889648438
233,0.01372520998120308,0.014184832556904836,0.8422619047619048,1.7307722568511963,0.8136726276785541,0.052340321746692786,0.012939640347542025,0.8036437630653381,0.4626822769641876,0.16897247731685638,0.009071236143972872,0.8377976190476191,10.678580284118652,0.9255048184946636,0.06760727073175021,0.010768574349015902,0.4167404770851135,0.14586499333381653,10.728741645812988,7.509369850158691,0.8814814814814815,0.8324022346368715,0.6178022027015686,0.39146488904953003,10.724414825439453,8.27694034576416,-0.005113596412931964,-2.447474479675293
234,0.0017180596478283405,0.014431107434796586,0.8571428571428571,0.549144446849823,0.21380174289269493,0.06890919285383845,0.012218369926279116,1.09433114528656,0.4143639802932739,0.08636879920959473,0.009943471859131359,0.8288690476190477,4.577306747436523,0.7904970800183798,0.07211847769714941,0.005642981576521322,0.3754233121871948,0.14073742926120758,449.2706604003906,457.0004577636719,0.5703703703703704,0.9329608938547486,0.8170806765556335,0.35982388257980347,116.37202453613281,118.92908477783203,-0.0044876355756652275,2.5570602416992188
235,0.04773718863725662,0.027556733857771354,0.8229166666666666,2.114861249923706,0.9298667302975929,0.03151863175185976,0.033842561377363634,0.5652135014533997,0.7194651365280151,1.8746180534362793,0.027582613339154793,0.8660714285714286,13.21833610534668,0.9230694056210366,0.05526062089406658,0.03440129974270467,0.5616167783737183,0.3748812675476074,18.497419357299805,30.676074981689453,0.9703703703703703,0.7914338919925512,0.542668342590332,0.42672351002693176,12.205530166625977,22.039493560791016,2.587948138343954e-05,9.833963394165039
236,0.00774731207638979,0.014923778997496862,0.8705357142857143,1.23906409740448,0.7901581399125427,0.05895077002812521,0.016822032786049768,0.9956194758415222,0.4941900968551636,0.5533262491226196,0.013666874289608444,0.8467261904761905,8.198576927185059,0.8973309714648207,0.06013470333549653,0.017675837269567007,0.43629735708236694,0.4131147861480713,95.75889587402344,91.40048217773438,0.7925925925925926,0.8919925512104283,0.6200491786003113,0.39539480209350586,29.78923988342285,30.6101016998291,-0.0012569047078884177,0.82086181640625
237,0.01604570634663105,0.017599774519934774,0.8958333333333334,2.0695836544036865,0.866311387093906,0.043609688921421474,0.022570260242447127,0.7609308362007141,0.4508756995201111,0.4671415090560913,0.010472042537086113,0.8869047619047619,11.926051139831543,0.8905909104701702,0.023650589495328722,0.01095111097871404,0.3086066246032715,0.23460671305656433,13.863822937011719,6.104144096374512,0.8814814814814815,0.9087523277467412,0.6166665554046631,0.40356606245040894,11.856392860412598,9.179044723510742,-0.007127731982848662,-2.6773481369018555
238,0.00927706714719534,0.01217912344389449,0.8883928571428571,1.6941474676132202,0.9053229006229215,0.05781465822945797,0.015065318361285773,0.7590448260307312,0.5553118586540222,0.3161492645740509,0.008298490760266453,0.8467261904761905,8.523707389831543,0.9048461211565746,0.07923022232513666,0.012286916184612529,0.5761206746101379,0.2728654146194458,98.41787719726562,97.46278381347656,0.9111111111111111,0.8808193668528864,0.6188528537750244,0.41693103313446045,7.910406112670898,7.608466148376465,-0.003880632683628038,-0.3019399642944336
239,0.014343984425067902,0.015129936083614792,0.8630952380952381,1.4351251125335693,0.8011698995454218,0.040404916989023376,0.019840552192800454,0.609917163848877,0.48688629269599915,0.37635013461112976,0.00914148588874275,0.8184523809523809,7.610472679138184,0.9541459286531122,0.056186629844358515,0.011348016259610794,0.6912549734115601,0.3635424077510834,354.0783996582031,259.199462890625,0.7703703703703704,0.8733705772811918,0.5847039222717285,0.38112473487854004,58.69957733154297,56.730770111083984,-0.0059884501948720414,-1.9688072204589844
240,0.03524858132004738,0.023500772212874832,0.8720238095238095,1.7370060682296753,0.904133907093506,0.03510793586871086,0.030802017434700235,0.7160028219223022,0.6638111472129822,0.9592244625091553,0.015655261995418446,0.8616071428571429,10.17487907409668,0.9514710352742732,0.03696880785950152,0.024279554798991243,0.6504015922546387,0.38807857036590576,11.769903182983398,24.554182052612305,0.9111111111111111,0.8808193668528864,0.5409755706787109,0.4914340376853943,11.797061920166016,10.947097778320312,-0.007845510217456386,-0.8499641418457031
241,0.02979208156466484,0.026095880823474804,0.8883928571428571,1.4598599672317505,0.9058295705019495,0.02458034472866366,0.025594145013321246,0.46245670318603516,0.5632181763648987,0.18728706240653992,0.01653092777219156,0.8839285714285714,5.271463871002197,0.8436011676322904,0.009946078963009919,0.014919887773869767,0.12032073736190796,0.2619505822658539,4.294368743896484,4.95740270614624,0.9703703703703703,0.8640595903165735,0.6722749471664429,0.4884035885334015,4.418288230895996,4.226024150848389,-0.009564953051283243,-0.19226408004760742
242,0.003100946079939604,0.019860801931943284,0.8214285714285714,0.5392364263534546,0.4033684970724272,0.060981265339485,0.01641874914557484,0.87746661901474,0.4053785800933838,0.02992670051753521,0.031470313605517664,0.8005952380952381,1.7793231010437012,0.5140186510321282,0.09395216866875988,0.022309062935548907,0.610943078994751,0.37987130880355835,216.88699340820312,235.80789184570312,0.6296296296296297,0.8696461824953445,0.6851183176040649,0.3998044431209564,55.176513671875,55.99501419067383,0.01160951167357438,0.8185005187988281
243,0.0021806536242365837,0.018325550193005302,0.8214285714285714,0.5133166313171387,0.13356113893872312,0.051045834704581794,0.018232761435950096,0.9354572892189026,0.47488346695899963,0.04072027653455734,0.005298836356134817,0.8571428571428571,11.194472312927246,0.956902620120754,0.023848839824211043,0.007180541107578375,0.27835527062416077,0.19553133845329285,255.0042724609375,146.5545654296875,0.7555555555555555,0.8733705772811918,0.5530197024345398,0.3856061100959778,68.86317443847656,55.94633102416992,-0.013026713836870485,-12.91684341430664
244,0.009835261851549149,0.016266592558956128,0.8511904761904762,2.0497121810913086,0.8949473836293387,0.04554337513692985,0.02214015214408871,0.7549270391464233,0.4071730375289917,0.13069956004619598,0.021318411437187823,0.8616071428571429,11.17056941986084,0.937923243874323,0.05354085161272415,0.02772159383795536,0.4103982150554657,0.24630172550678253,3458.269287109375,2937.98291015625,0.6962962962962963,0.8789571694599627,0.6273155212402344,0.391989529132843,567.7564697265625,566.0735473632812,0.005051818878231695,-1.68292236328125
245,0.06828205287456512,0.045661740177921906,0.8288690476190477,1.7723256349563599,0.860631733084628,0.02216609647329071,0.04659739626300308,0.48440682888031006,0.5509743690490723,3.4468932151794434,0.05326702830597896,0.8273809523809523,12.553706169128418,0.9730729948357785,0.01531117726732667,0.04932004438883408,0.35040217638015747,0.47173210978507996,182.5850067138672,240.20875549316406,0.9851851851851852,0.7932960893854749,1.4058743715286255,0.5570550560951233,27.010818481445312,131.55638122558594,0.007605288128057053,104.54556274414062
246,0.019138406962156296,0.016294570271409237,0.8645833333333334,1.5528463125228882,0.8464078331381069,0.04081031391508361,0.023012325660049293,0.8716661334037781,0.5342274904251099,1.1202183961868286,0.01055756308133693,0.84375,12.159505844116211,0.9385884059916577,0.03633366959601847,0.01667632587561163,0.5746973156929016,0.4174134135246277,25.95584487915039,5.9308085441589355,0.8814814814814815,0.8696461824953445,0.6105130910873413,0.38729754090309143,13.3458833694458,10.806044578552246,-0.005737007190072307,-2.5398387908935547
247,0.0035218950361013412,0.020086130357612753,0.8660714285714286,0.5722201466560364,0.33609815794138154,0.09478461173058916,0.01638943896409939,1.1452250480651855,0.4604894518852234,0.03548844903707504,0.011645677179732417,0.8377976190476191,7.4650959968566895,0.9520733445569137,0.09134331626392267,0.004424593677878286,0.2626171410083771,0.07915771007537842,61.43247604370117,52.39360809326172,0.725925925925926,0.8994413407821229,0.7024596333503723,0.37580379843711853,15.797282218933105,16.536022186279297,-0.008440453177880336,0.7387399673461914
248,0.03565365448594093,0.029628134331990852,0.8467261904761905,1.869706630706787,0.9126876719049977,0.051962056332521156,0.01805371406348455,0.7559394836425781,0.5017359256744385,1.445205569267273,0.039805235760096425,0.8229166666666666,10.334738731384277,0.9247713942463494,0.0795251514062354,0.023212437487032944,0.6339371204376221,0.32234108448028564,343.5500183105469,280.9461364746094,0.9185185185185185,0.8342644320297952,0.5661294460296631,0.5294654369354248,70.13319396972656,61.76990509033203,0.010177101428105573,-8.363288879394531
