replica,epoch,loss,base,ctr
0,1,6129.483338,6128.061237,1.422109
0,2,834.169342,832.67047,1.498875
0,3,496.332861,495.11083,1.222032
0,4,196.520011,195.429348,1.090663
0,5,75.488262,74.414715,1.073547
0,6,37.276095,36.200191,1.075904
0,7,21.840689,20.767313,1.073376
0,8,15.210072,14.135191,1.074882
0,9,11.803424,10.741496,1.061929
0,10,10.180323,9.132403,1.047921
0,11,9.358971,8.330097,1.028874
0,12,8.897586,7.886819,1.010768
0,13,8.641947,7.643152,0.998795
0,14,8.4849,7.510353,0.974547
0,15,8.323555,7.369848,0.953707
0,16,8.191047,7.249431,0.941616
0,17,8.132021,7.206807,0.925214
0,18,8.03092,7.117388,0.913532
0,19,7.938814,7.048869,0.889945
0,20,7.870386,6.993639,0.876747
0,21,7.772005,6.915042,0.856962
0,22,7.711385,6.861472,0.849913
0,23,7.670048,6.833986,0.836062
0,24,7.561061,6.73759,0.823471
0,25,7.492407,6.687083,0.805325
0,26,7.437291,6.647685,0.789606
0,27,7.34887,6.569292,0.779578
0,28,7.290667,6.523578,0.767089
0,29,7.244572,6.497235,0.747337
0,30,7.169867,6.426205,0.743663
0,31,7.136878,6.400883,0.735995
0,32,7.069898,6.351093,0.718805
0,33,7.022599,6.314838,0.70776
0,34,6.959675,6.264295,0.69538
0,35,6.933677,6.23789,0.695786
0,36,6.848318,6.168774,0.679544
0,37,6.813401,6.141659,0.671742
0,38,6.771194,6.113678,0.657517
0,39,6.720346,6.066317,0.654029
0,40,6.683232,6.040868,0.642365
0,41,6.657384,6.012531,0.644853
0,42,6.597188,5.963745,0.633443
0,43,6.568855,5.943652,0.625203
0,44,6.537081,5.914679,0.622402
0,45,6.49818,5.887613,0.610567
0,46,6.457685,5.849374,0.608311
0,47,6.417652,5.818042,0.599609
0,48,6.392875,5.797979,0.594895
0,49,6.339892,5.753352,0.58654
0,50,6.343727,5.763469,0.580258
0,51,6.291855,5.716959,0.574896
0,52,6.24985,5.682603,0.567246
0,53,6.239561,5.673906,0.565655
0,54,6.19576,5.633592,0.562169
0,55,6.166433,5.61484,0.551593
0,56,6.136778,5.58954,0.547238
0,57,6.109168,5.5656,0.543568
0,58,6.088802,5.549393,0.539409
0,59,6.069111,5.532207,0.536904
0,60,6.03059,5.49626,0.53433
0,61,5.99447,5.468345,0.526124
0,62,5.980165,5.453252,0.526914
0,63,5.947034,5.429509,0.517524
0,64,5.92808,5.415335,0.512745
0,65,5.906458,5.395189,0.511269
0,66,5.871909,5.363576,0.508333
0,67,5.854377,5.352368,0.502009
0,68,5.840531,5.336442,0.504089
0,69,5.803948,5.304117,0.499831
0,70,5.782155,5.286847,0.495308
0,71,5.769284,5.275457,0.493828
0,72,5.753024,5.260629,0.492395
0,73,5.720158,5.235595,0.484563
0,74,5.696625,5.213994,0.482631
0,75,5.669429,5.189811,0.479618
0,76,5.651153,5.175558,0.475596
0,77,5.648524,5.17569,0.472834
0,78,5.611061,5.136962,0.474099
0,79,5.593064,5.124519,0.468545
0,80,5.575745,5.111162,0.464583
0,81,5.561557,5.098895,0.462662
0,82,5.537812,5.077616,0.460196
0,83,5.532355,5.075991,0.456363
0,84,5.499819,5.044115,0.455704
0,85,5.479265,5.025015,0.454251
0,86,5.469446,5.014833,0.454613
0,87,5.439295,4.990264,0.449032
0,88,5.42545,4.981568,0.443882
0,89,5.41771,4.975398,0.442312
0,90,5.388622,4.9473,0.441322
0,91,5.370739,4.930061,0.440678
0,92,5.368122,4.929726,0.438396
0,93,5.3466,4.911817,0.434783
0,94,5.333381,4.897703,0.435678
0,95,5.313169,4.882392,0.430777
0,96,5.29545,4.864218,0.431232
0,97,5.292217,4.864311,0.427906
