timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-13T00:16:31,codecarbon,8403d489-f4fb-408c-a167-eefb806c0619,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,120016.65772420028,0.8799440172127861,7.33184904411276e-06,42.5,17.372857957405426,20.0,1.416611525685049,0.577590723461098,0.6665057171961167,2.66070796634228,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.16,3.0.1,12,AMD Ryzen 5 7600 6-Core Processor,1,1 x NVIDIA GeForce RTX 4060 Ti,14.2716,40.8449,31.146392822265625,machine,N,1.0
