timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-13T13:42:23,IHDP_Siamese_Sequential_Training,50dac730-65f2-4977-bc28-aca367ff18ec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7627.670693200082,0.055683259914593414,7.300165693339901e-06,42.5,16.04216403412863,20.0,0.09003770477969053,0.035971038221251916,0.04236207417439564,0.16837081717533794,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.16,3.0.1,12,AMD Ryzen 5 7600 6-Core Processor,1,1 x NVIDIA GeForce RTX 4060 Ti,14.2716,40.8449,31.146392822265625,machine,N,1.0
