timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-11T14:33:05,codecarbon,a5e88ecb-a504-4549-89c8-17494c2acc2c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,576.023183000274,0.004285266671780288,7.4393996600276585e-06,42.5,17.05077651553957,20.0,0.0067989096873029165,0.002959713201102332,0.0031988413916771404,0.01295746428008239,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.16,3.0.1,12,AMD Ryzen 5 7600 6-Core Processor,1,1 x NVIDIA GeForce RTX 4060 Ti,14.2716,40.8449,31.146392822265625,machine,N,1.0
