timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-11T14:54:23,codecarbon,db6ec445-ab0a-4e3b-96e9-b56d1a0181c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1243.2756126001477,0.00918407808695468,7.3870009142601826e-06,42.5,17.378211843604323,20.0,0.014675147732012561,0.006190322452254371,0.006904648427222857,0.027770118611489786,Italy,ITA,campania,,,Windows-10-10.0.26100-SP0,3.10.16,3.0.1,12,AMD Ryzen 5 7600 6-Core Processor,1,1 x NVIDIA GeForce RTX 4060 Ti,14.2716,40.8449,31.146392822265625,machine,N,1.0
